date,data
19990101,NaN
19990104,-0.000870147782556489
19990105,-0.00120990077660516
19990106,-0.00204607176265016
19990107,-0.000634002440430596
19990108,-0.00605999430189982
19990111,-0.00634383650597267
19990112,0.0024929101784575
19990113,0.00790399150886849
19990114,0.00138544808015108
19990115,0.00222120315204687
19990118,-0.00134889096142642
19990119,0.00162271437843196
19990120,-0.00501747845977202
19990121,0.00550232605131619
19990122,0.00315105345192097
19990125,-0.000217292784161493
19990126,-0.00182105320870399
19990127,-0.000528478806496039
19990128,0.00214411637510307
19990129,-0.00106161523849331
19990201,-0.0017451616539669
19990202,-0.00310242652948141
19990203,-0.00021228193198584
19990204,-0.0101920594262201
19990205,0.000806595355738774
19990208,-0.00115042756497175
19990209,0.00389936223865613
19990210,-0.00180527106692337
19990211,-0.00418139621210404
19990212,-0.00565436540465526
19990215,-0.00155039237759352
19990216,-0.00088199643373251
19990217,0.00350331601755194
19990218,-0.000083365613285899
19990219,-0.00322724185680553
19990222,0.00123507857928447
19990223,-0.00118437749266051
19990224,-0.00238311954373449
19990225,-0.0111552749027921
19990226,0.000261228789922521
19990301,-0.00978293433493033
19990302,0.00124061207025334
19990303,-0.00117077015327819
19990304,-0.00425946073149621
19990305,0.011154824887915
19990308,-0.000640255828555301
19990309,-0.000416921976755708
19990310,0.00557101733662739
19990311,-0.000047108075364381
19990312,0.00204672035804845
19990315,0.00093105304401271
19990316,0.00288682266429238
19990317,-0.00125391483874932
19990318,0.00175050264035985
19990319,-0.000732673293084651
19990322,-0.00364666983068362
19990323,-0.00124389436010927
19990324,0.00122710389584787
19990325,-0.000511655223483369
19990326,0.00129810885277867
19990329,-0.00556566548266627
19990330,-0.000158107924579158
19990331,-0.00133003715368576
19990401,-0.00123705076977253
19990402,-0.000000000105358288
19990405,-0.000000000292480588
19990406,0.00927218776467837
19990407,0.00288818803208038
19990408,0.00168120932621337
19990409,0.00651878430019349
19990412,-0.000663885950371549
19990413,-0.00479796775402315
19990414,-0.000048484270128757
19990415,-0.00419356166700654
19990416,-0.00103168258337326
19990419,-0.00326899596989997
19990420,0.0068027692186588
19990421,-0.000123658615429923
19990422,-0.00404281773809798
19990423,-0.00283577475117318
19990426,-0.00310986877303317
19990427,0.00471892670054771
19990428,-0.000197453356349096
19990429,0.00417403496226147
19990430,-0.00620953382225908
19990503,-0.000000008326022103
19990504,-0.00799526595136292
19990505,0.00099764783365503
19990506,-0.000700739596830756
19990507,-0.00377320777716652
19990510,-0.00211963390490003
19990511,-0.000336020877493843
19990512,-0.00123306550843649
19990513,0.00421645708395839
19990514,-0.0138502703766905
19990517,-0.000408059752702341
19990518,0.00225995166687042
19990519,-0.00419193456313208
19990520,0.00197220180596985
19990521,-0.000706791467715204
19990524,0.00327571740965657
19990525,0.00106577919625498
19990526,0.000044578927645311
19990527,-0.00525950315126948
19990528,-0.00344593260030307
19990531,-0.00000001066663295
19990601,-0.00892932612623878
19990602,-0.00375728197090223
19990603,0.00158769050377078
19990604,0.000474634184464738
19990607,0.000769831463418901
19990608,-0.000405460804204866
19990609,-0.00570050623721309
19990610,-0.00695564741017528
19990611,0.000083695820595846
19990614,-0.00505321748860747
19990615,0.00539974533245251
19990616,0.000521576606754139
19990617,0.00551162575003929
19990618,0.0051843024322138
19990621,-0.0086245797178632
19990622,-0.000730908490711302
19990623,-0.00710889808877863
19990624,-0.00283586869019121
19990625,0.00164890031304747
19990628,0.00272909049203798
19990629,0.000758867803155184
19990630,-0.00215921218445733
19990701,0.00680124263871364
19990702,0.00572235262684681
19990705,0.000036276403974816
19990706,-0.00228590326588087
19990707,-0.00388248067172147
19990708,0.00000255513242349
19990709,0.0062088274242533
19990712,0.000692137463440075
19990713,0.00324220904840022
19990714,-0.00157457365646809
19990715,-0.000305206275797859
19990716,0.00411105127547778
19990719,0.00120050876845084
19990720,-0.00135179567682259
19990721,0.000345154431349859
19990722,-0.00735633143338703
19990723,-0.00909041760855354
19990726,-0.00456652908511706
19990727,0.00213110330775663
19990728,0.0043421087539234
19990729,-0.00822951830810472
19990730,-0.00118294738177367
19990802,-0.000765580906357095
19990803,-0.00194876867457919
19990804,-0.00124469369292341
19990805,-0.0037774091586756
19990806,-0.00225348197885685
19990809,-0.0050085943427144
19990810,-0.00601099994341493
19990811,-0.000739404744469971
19990812,0.00659511471366212
19990813,0.00735504766164593
19990816,0.00528386012994558
19990817,0.00986846416369982
19990818,-0.00421204729813993
19990819,0.000783341078133509
19990820,-0.00198461731812917
19990823,-0.00181276769764766
19990824,-0.000729875614966154
19990825,0.0129824046224523
19990826,-0.000070350715912134
19990827,-0.0028807256985525
19990830,0.000000001644752324
19990831,-0.0152280685277276
19990901,0.000117012681348026
19990902,-0.00678814978674225
19990903,0.011604116948952
19990906,0.000289887772092894
19990907,-0.00331681399160616
19990908,0.000340280403513834
19990909,0.00261400975829691
19990910,0.00384583406147271
19990913,0.001036340267969
19990914,-0.001041050143186
19990915,0.00251011208673947
19990916,0.00312754686618611
19990917,0.00255577856505029
19990920,-0.00314368976749778
19990921,-0.00247688901827142
19990922,0.000757938350929171
19990923,0.00276884185697176
19990924,0.00653439546060331
19990927,-0.00115812721018016
19990928,-0.00284783891217053
19990929,-0.00374845064737715
19990930,-0.00306064710922524
19991001,-0.000674901145960838
19991004,0.00129550427213937
19991005,0.00229256300526217
19991006,-0.00584417469819561
19991007,0.00105672978302807
19991008,0.00132055285499409
19991011,-0.00125929348043591
19991012,-0.00224782530037873
19991013,0.00217787868079416
19991014,-0.00808214160096623
19991015,-0.00115921905451983
19991018,0.00305587384081341
19991019,0.00176651119196944
19991020,-0.00762331099205658
19991021,0.00480873651504241
19991022,-0.00240439869095989
19991025,-0.00533075662923068
19991026,0.00317835450588062
19991027,0.000041296603374779
19991028,0.00680688741256975
19991029,0.00608109445812523
19991101,0.000835006774829999
19991102,-0.000762800896129534
19991103,0.00255354618173309
19991104,0.00529591759905532
19991105,0.00419450557731755
19991108,-0.000628365856637806
19991109,-0.000628987635313496
19991110,-0.00559826977683507
19991111,0.00192594980656125
19991112,0.00334411362527877
19991115,0.00240891927445352
19991116,0.00139937870145962
19991117,-0.00558219474091776
19991118,-0.000042657745573819
19991119,-0.0043706125486248
19991122,-0.00312575375915371
19991123,0.00160648744376846
19991124,-0.00198444304344527
19991125,0.00165108983004227
19991126,-0.00192662351429433
19991129,-0.00399143926984422
19991130,0.000400558332531527
19991201,-0.000812851002711207
19991202,-0.00139797587201953
19991203,0.00232027986552142
19991206,0.00195332484378859
19991207,0.00318446196842141
19991208,-0.00212013668999292
19991209,0.000172349751777053
19991210,0.00217792373214483
19991213,0.000316991517754868
19991214,-0.00860657822022088
19991215,-0.00113194827044368
19991216,-0.00543794491320908
19991217,-0.00164512544041641
19991220,-0.000581890173975602
19991221,-0.00269931690276489
19991222,-0.000663378231540993
19991223,0.000241614851294458
19991224,0.000035117280207202
19991227,-0.00000008630246982
19991228,-0.000000034879338518
19991229,-0.000086777704480365
19991230,0.000444496796977818
19991231,-0.000000000890360847
20000103,-0.000000002810293064
