date,Price,Duration,Return
2012-02-03,131.32811999999998,5.879,-0.008437500000000098
2012-02-06,131.67188000000002,5.88162,0.0034374999999999822
2012-02-07,131.15625,5.87785,-0.005156249999999973
2012-02-08,131.09375,5.87742,-0.0006250000000000977
2012-02-09,130.78125,5.87524,-0.0031250000000000444
2012-02-10,131.39061999999998,5.87954,0.006093750000000009
2012-02-13,131.125,5.8775900000000005,-0.0026562500000000266
2012-02-14,131.53125,5.88047,0.00406250000000008
2012-02-15,131.57811999999998,5.8808,0.00046875000000001776
2012-02-16,130.98438000000002,5.87655,-0.005937499999999929
2012-02-17,130.92188000000002,5.87608,-0.0006250000000000977
2012-02-21,130.64061999999998,5.8741,-0.0028125000000001066
2012-02-22,131.04688000000002,5.877000000000001,0.00406250000000008
2012-02-23,131.20311999999998,5.87825,0.0015624999999999112
2012-02-24,131.1875,5.87814,-0.00015625000000007994
2012-02-27,131.625,5.88127,0.004375000000000018
2012-02-28,131.67188000000002,5.88161,0.00046875000000001776
2012-02-29,131.26561999999998,5.87864,-0.00406250000000008
2012-03-01,130.89061999999998,5.87591,-0.004218749999999938
2012-03-02,131.39061999999998,5.8794699999999995,0.005624999999999991
2012-03-05,131.20311999999998,5.87828,-0.002187500000000009
2012-03-06,131.71875,5.8817900000000005,0.005468749999999911
2012-03-07,131.51561999999998,5.88048,-0.002031249999999929
2012-03-08,131.21875,5.87828,-0.0031250000000000444
2012-03-09,131.0625,5.87712,-0.001875000000000071
2012-03-12,131.07811999999998,5.87734,0.00031249999999993783
2012-03-13,130.48438000000002,5.87319,-0.006250000000000089
2012-03-14,129.23438000000002,5.86413,-0.013593750000000071
2012-03-15,129.34375,5.864730000000001,0.0007812499999999556
2012-03-16,129.04688000000002,5.86263,-0.002343750000000089
2012-03-19,128.53125,5.8588,-0.006562500000000027
2012-03-20,128.54688000000002,5.85876,-0.00031249999999993783
2012-03-21,128.5625,6.01511,0.006406249999999947
2012-03-22,128.73438000000002,6.01627,0.0017187499999999911
2012-03-23,129.04688000000002,6.01832,0.0031250000000000444
2012-03-26,129.0625,6.0185,0.00015625000000007994
2012-03-27,129.59375,6.02192,0.005312500000000053
2012-03-28,129.57811999999998,6.02195,-0.00015625000000007994
2012-03-29,129.90625,6.02387,0.0032812499999999023
2012-03-30,129.48438000000002,6.02118,-0.004218749999999938
2012-04-02,129.70311999999998,6.02275,0.002187500000000009
2012-04-03,128.92188000000002,6.017580000000001,-0.0078125
2012-04-04,129.375,6.02065,0.004531250000000098
2012-04-05,129.96875,6.0243,0.005937499999999929
2012-04-09,131.14061999999998,6.032030000000001,0.01171875
2012-04-10,131.59375,6.035019999999999,0.004531250000000098
2012-04-11,131.32811999999998,6.03324,-0.0026562500000000266
2012-04-12,131.14061999999998,6.03195,-0.001875000000000071
2012-04-13,131.53125,6.03455,0.00390625
2012-04-16,131.6875,6.03558,0.0015624999999999112
2012-04-17,131.42188000000002,6.0338,-0.0026562500000000266
2012-04-18,131.5625,6.0347,0.0014062500000000533
2012-04-19,131.76561999999998,6.03597,0.002031249999999929
2012-04-20,131.67188000000002,6.03538,-0.0009375000000000355
2012-04-23,131.98438000000002,6.03751,0.0031250000000000444
2012-04-24,131.78125,6.03625,-0.002031249999999929
2012-04-25,131.6875,6.03557,-0.0009375000000000355
2012-04-26,131.92188000000002,6.03709,0.002343750000000089
2012-04-27,132.15625,6.03859,0.002343750000000089
2012-04-30,132.28125,6.03949,0.0012499999999999734
2012-05-01,131.96875,6.03737,-0.0031250000000000444
2012-05-02,132.1875,6.0387699999999995,0.002187500000000009
2012-05-03,132.1875,6.0387,0.0
2012-05-04,132.64061999999998,6.04165,0.004531250000000098
2012-05-07,132.64061999999998,6.04159,0.0
2012-05-08,132.92188000000002,6.04347,0.0028125000000001066
2012-05-09,132.90625,6.0434,-0.00015625000000007994
2012-05-10,132.78125,6.0425,-0.0012499999999999734
2012-05-11,133.07811999999998,6.04436,0.0029687499999999645
2012-05-14,133.42188000000002,6.0467,0.0034374999999999822
2012-05-15,133.375,6.04638,-0.00046875000000001776
2012-05-16,133.42188000000002,6.04667,0.00046875000000001776
2012-05-17,133.76561999999998,6.048780000000001,0.0034374999999999822
2012-05-18,133.8125,6.049180000000001,0.00046875000000001776
2012-05-21,133.625,6.04791,-0.001875000000000071
2012-05-22,133.3125,6.04592,-0.0031250000000000444
2012-05-23,133.79688000000002,6.04908,0.0048437500000000355
2012-05-24,133.54688000000002,6.04749,-0.0024999999999999467
2012-05-25,133.76561999999998,6.048780000000001,0.002187500000000009
2012-05-29,133.82811999999998,6.0493,0.0006250000000000977
2012-05-30,134.67188000000002,6.0545800000000005,0.008437500000000098
2012-05-31,134.90625,6.05605,0.002343750000000089
2012-06-01,135.65625,6.0606800000000005,0.00796875000000008
2012-06-04,135.0,6.05673,-0.006406249999999947
2012-06-05,134.79688000000002,6.05525,-0.0015624999999999112
2012-06-06,134.1875,6.05138,-0.006406249999999947
2012-06-07,134.29688000000002,6.05215,0.0012499999999999734
2012-06-08,134.34375,6.05232,0.0006250000000000977
2012-06-11,134.64061999999998,6.05427,0.0029687499999999645
2012-06-12,134.10938000000002,6.05089,-0.005624999999999991
2012-06-13,134.5625,6.05368,0.004999999999999893
2012-06-14,134.35938000000002,6.05255,-0.002031249999999929
2012-06-15,134.60938000000002,6.054119999999999,0.0026562500000000266
2012-06-18,134.53125,6.05358,-0.00046875000000001776
2012-06-19,134.34375,6.05232,-0.0024999999999999467
2012-06-20,133.20311999999998,5.9879,-0.0028125000000001066
2012-06-21,133.35938000000002,5.98894,0.0015624999999999112
2012-06-22,133.0,5.98655,-0.003593750000000062
2012-06-25,133.5625,5.99026,0.005624999999999991
2012-06-26,133.4375,5.98947,-0.0012499999999999734
2012-06-27,133.54688000000002,5.99026,0.0010937499999998934
2012-06-28,133.92188000000002,5.99275,0.00374999999999992
2012-06-29,133.375,5.98904,-0.005468749999999911
2012-07-02,134.01561999999998,5.99348,0.006406249999999947
2012-07-03,133.64061999999998,5.9909300000000005,-0.00374999999999992
2012-07-05,133.95311999999998,5.99294,0.0031250000000000444
2012-07-06,134.35938000000002,5.99555,0.00406250000000008
2012-07-09,134.54688000000002,5.99682,0.001875000000000071
2012-07-10,134.625,5.99736,0.0007812499999999556
2012-07-11,134.59375,5.99718,-0.00031249999999993783
2012-07-12,134.65625,5.99736,0.0006250000000000977
2012-07-13,134.54688000000002,5.9967,-0.0010937499999998934
2012-07-16,134.8125,5.99857,0.0026562500000000266
2012-07-17,134.54688000000002,5.99681,-0.0026562500000000266
2012-07-18,134.75,5.99805,0.002031249999999929
2012-07-19,134.46875,5.99643,-0.0028125000000001066
2012-07-20,134.90625,5.999140000000001,0.004375000000000018
2012-07-23,135.0625,6.000290000000001,0.0015624999999999112
2012-07-24,135.26561999999998,6.00155,0.002031249999999929
2012-07-25,135.23438000000002,6.00124,-0.00031249999999993783
2012-07-26,135.03125,5.99998,-0.002031249999999929
2012-07-27,134.125,5.99413,-0.009062499999999973
2012-07-30,134.5625,5.99707,0.004375000000000018
2012-07-31,134.65625,5.9976199999999995,0.0009375000000000355
2012-08-01,134.15625,5.9943,-0.004999999999999893
2012-08-02,134.625,5.997269999999999,0.004687499999999956
2012-08-03,133.90625,5.99262,-0.007187499999999902
2012-08-06,134.10938000000002,5.99389,0.002031249999999929
2012-08-07,133.57811999999998,5.990419999999999,-0.005312500000000053
2012-08-08,133.48438000000002,5.98975,-0.0009375000000000355
2012-08-09,133.45311999999998,5.98957,-0.00031249999999993783
2012-08-10,133.73438000000002,5.99134,0.0028125000000001066
2012-08-13,133.625,5.9908,-0.0010937499999998934
2012-08-14,133.14061999999998,5.98744,-0.0048437500000000355
2012-08-15,132.57811999999998,5.9837,-0.005624999999999991
2012-08-16,132.35938000000002,5.98241,-0.002187500000000009
2012-08-17,132.5,5.983219999999999,0.0014062500000000533
2012-08-20,132.51561999999998,5.9834,0.00015625000000007994
2012-08-21,132.60938000000002,5.98396,0.0009375000000000355
2012-08-22,133.3125,5.9888,0.007031250000000044
2012-08-23,133.6875,5.9911900000000005,0.00374999999999992
2012-08-24,133.57811999999998,5.9904,-0.0010937499999998934
2012-08-27,133.8125,5.99205,0.002343750000000089
2012-08-28,133.95311999999998,5.99296,0.0014062500000000533
2012-08-29,133.84375,5.99217,-0.0010937499999998934
2012-08-30,134.1875,5.99443,0.0034374999999999822
2012-08-31,134.75,5.99805,0.005624999999999991
2012-09-04,134.45311999999998,5.99629,-0.0031250000000000444
2012-09-05,134.42188000000002,5.99599,-0.00046875000000001776
2012-09-06,133.84375,5.9920599999999995,-0.006250000000000089
2012-09-07,134.125,5.99407,0.0028125000000001066
2012-09-10,133.96875,5.99316,-0.0015624999999999112
2012-09-11,133.9375,5.99274,-0.0007812499999999556
2012-09-12,133.53125,5.99012,-0.004375000000000018
2012-09-13,133.96875,5.99286,0.004218749999999938
2012-09-14,133.14061999999998,5.98744,-0.008750000000000036
2012-09-17,133.3125,5.98848,0.0014062500000000533
2012-09-18,133.4375,5.98952,0.0017187499999999911
2012-09-19,132.375,5.90298,0.0017187499999999911
2012-09-20,132.40625,5.90306,0.00031249999999993783
2012-09-21,132.67188000000002,5.9050400000000005,0.0026562500000000266
2012-09-24,132.92188000000002,5.90676,0.0024999999999999467
2012-09-25,133.17188000000002,5.90846,0.0024999999999999467
2012-09-26,133.64061999999998,5.91176,0.004687499999999956
2012-09-27,133.5,5.91084,-0.0014062500000000533
2012-09-28,133.48438000000002,5.91069,-0.00015625000000007994
2012-10-01,133.57811999999998,5.9112599999999995,0.0009375000000000355
2012-10-02,133.64061999999998,5.91176,0.0006250000000000977
2012-10-03,133.73438000000002,5.91233,0.0009375000000000355
2012-10-04,133.42188000000002,5.91029,-0.0031250000000000444
2012-10-05,132.92188000000002,5.90672,-0.004999999999999893
2012-10-09,133.04688000000002,5.9076699999999995,0.0012499999999999734
2012-10-10,133.21875,5.908869999999999,0.0017187499999999911
2012-10-11,133.26561999999998,5.9092,0.00046875000000001776
2012-10-12,133.3125,5.90943,0.00046875000000001776
2012-10-15,133.3125,5.90951,0.0
